0,0.0000001,0.0000002,0.000000
0,0.9473911,0.9445862,0.945557
0,0.9469931,0.9483462,0.948062
0,0.9497311,0.9471342,0.949401
0,0.9473941,0.9496562,0.947961
0,0.9501621,0.9486082,0.949226
0,0.9467771,0.949917
