0,0.0010931,0.0011332,0.000997
0,0.7412541,0.7098922,0.726393
0,0.7248901,0.7380802,0.740216
0,0.7355301,0.7206282,0.736351
0,0.7158251,0.7384722,0.723906
0,0.7459221,0.7535992,0.725547
0,0.7192701,0.742413
